#          Step             alpha              3_10                pi              beta                SS             other             total
       19600.00                 4                 0                 0                 1                 0                 0                 5
       19650.00                 4                 0                 0                 1                 0                 0                 5
       19700.00                 5                 0                 0                 0                 0                 0                 5
       19750.00                 4                 0                 0                 1                 0                 0                 5
       19800.00                 4                 0                 0                 0                 0                 1                 5
       19850.00                 4                 0                 0                 0                 0                 1                 5
       19900.00                 4                 0                 0                 1                 0                 0                 5
       19950.00                 4                 0                 0                 0                 0                 1                 5
       20000.00                 5                 0                 0                 1                 0                 0                 6
       20050.00                 5                 0                 0                 0                 0                 1                 6
       20100.00                 5                 0                 0                 1                 0                 0                 6
       20150.00                 5                 0                 0                 0                 0                 1                 6
       20200.00                 6                 0                 0                 0                 0                 0                 6
       20250.00                 5                 0                 0                 1                 0                 0                 6
       20300.00                 5                 0                 0                 0                 0                 1                 6
       20350.00                 5                 0                 0                 1                 0                 0                 6
       20400.00                 5                 0                 0                 1                 0                 0                 6
       20450.00                 6                 0                 0                 0                 0                 0                 6
       20500.00                 5                 0                 0                 0                 0                 1                 6
       20550.00                 6                 0                 0                 0                 0                 0                 6
       20600.00                 6                 0                 0                 0                 0                 0                 6
       20650.00                 6                 0                 0                 0                 0                 0                 6
       20700.00                 5                 0                 0                 0                 0                 1                 6
       20750.00                 5                 0                 0                 0                 0                 0                 5
       20800.00                 5                 0                 0                 0                 0                 1                 6
       20850.00                 6                 0                 0                 0                 0                 0                 6
       20900.00                 5                 0                 0                 1                 0                 0                 6
       20950.00                 5                 0                 0                 1                 0                 0                 6
       21000.00                 5                 0                 0                 1                 0                 0                 6
       21050.00                 5                 0                 0                 1                 0                 0                 6
       21100.00                 5                 0                 0                 1                 0                 0                 6
       21150.00                 5                 0                 0                 1                 0                 0                 6
       21200.00                 5                 0                 0                 1                 0                 0                 6
       21250.00                 6                 0                 0                 0                 0                 0                 6
       21300.00                 5                 0                 0                 1                 0                 0                 6
       21350.00                 5                 0                 0                 1                 0                 0                 6
       21400.00                 5                 0                 0                 0                 0                 1                 6
       21450.00                 5                 0                 0                 0                 0                 1                 6
       21500.00                 5                 0                 0                 0                 0                 1                 6
       21550.00                 6                 0                 0                 0                 0                 0                 6
       21600.00                 5                 0                 0                 0                 0                 1                 6
       21650.00                 5                 0                 0                 0                 0                 1                 6
       21700.00                 5                 0                 0                 0                 0                 1                 6
       21750.00                 5                 0                 0                 0                 0                 1                 6
       21800.00                 5                 0                 0                 0                 0                 1                 6
       21850.00                 5                 0                 0                 0                 0                 1                 6
       21900.00                 5                 0                 0                 1                 0                 0                 6
       21950.00                 5                 0                 0                 0                 0                 1                 6
       22000.00                 5                 0                 0                 1                 0                 0                 6
       22050.00                 5                 0                 0                 0                 0                 1                 6
       22100.00                 6                 0                 0                 0                 0                 0                 6
       22150.00                 6                 0                 0                 0                 0                 0                 6
       22200.00                 5                 0                 0                 0                 0                 1                 6
       22250.00                 5                 0                 0                 0                 0                 1                 6
       22300.00                 6                 0                 0                 0                 0                 0                 6
       22350.00                 5                 0                 0                 0                 0                 1                 6
       22400.00                 5                 0                 0                 1                 0                 0                 6
       22450.00                 6                 0                 0                 0                 0                 0                 6
       22500.00                 5                 0                 0                 1                 0                 0                 6
       22550.00                 6                 0                 0                 0                 0                 0                 6
       22600.00                 5                 0                 0                 0                 0                 1                 6
       22650.00                 5                 0                 0                 0                 0                 1                 6
       22700.00                 5                 0                 0                 1                 0                 0                 6
       22750.00                 5                 0                 0                 1                 0                 0                 6
       22800.00                 5                 0                 0                 1                 0                 0                 6
       22850.00                 6                 0                 0                 0                 0                 0                 6
       22900.00                 6                 0                 0                 0                 0                 0                 6
       22950.00                 5                 0                 0                 0                 0                 0                 5
       23000.00                 5                 0                 0                 0                 0                 1                 6
       23050.00                 5                 0                 0                 1                 0                 0                 6
       23100.00                 5                 0                 0                 0                 0                 1                 6
       23150.00                 5                 0                 0                 1                 0                 0                 6
       23200.00                 6                 0                 0                 0                 0                 0                 6
       23250.00                 5                 0                 0                 1                 0                 0                 6
       23300.00                 5                 0                 0                 1                 0                 0                 6
       23350.00                 5                 0                 0                 0                 0                 1                 6
       23400.00                 5                 0                 0                 1                 0                 0                 6
       23450.00                 5                 0                 0                 0                 0                 1                 6
       23500.00                 6                 0                 0                 0                 0                 0                 6
       23550.00                 5                 0                 0                 1                 0                 0                 6
       23600.00                 6                 0                 0                 0                 0                 0                 6
       23650.00                 6                 0                 0                 0                 0                 0                 6
       23700.00                 5                 0                 0                 0                 0                 1                 6
       23750.00                 5                 0                 0                 1                 0                 0                 6
       23800.00                 5                 0                 0                 0                 0                 1                 6
       23850.00                 6                 0                 0                 0                 0                 0                 6
       23900.00                 6                 0                 0                 0                 0                 0                 6
       23950.00                 5                 0                 0                 0                 0                 1                 6
       24000.00                 5                 0                 0                 1                 0                 0                 6
       24050.00                 6                 0                 0                 0                 0                 0                 6
       24100.00                 6                 0                 0                 0                 0                 0                 6
       24150.00                 5                 0                 0                 0                 0                 1                 6
       24200.00                 5                 0                 0                 0                 0                 1                 6
       24250.00                 6                 0                 0                 0                 0                 0                 6
       24300.00                 5                 0                 0                 0                 0                 1                 6
       24350.00                 5                 0                 0                 1                 0                 0                 6
       24400.00                 5                 0                 0                 0                 0                 1                 6
       24450.00                 5                 0                 0                 0                 0                 1                 6
       24500.00                 5                 0                 0                 0                 0                 0                 5
       24550.00                 5                 0                 0                 0                 0                 1                 6
       24600.00                 5                 0                 0                 0                 0                 1                 6
       24650.00                 5                 0                 0                 1                 0                 0                 6
       24700.00                 5                 0                 0                 0                 0                 1                 6
       24750.00                 5                 0                 0                 1                 0                 0                 6
       24800.00                 5                 0                 0                 0                 0                 1                 6
       24850.00                 5                 0                 0                 0                 0                 1                 6
       24900.00                 5                 0                 0                 1                 0                 0                 6
       24950.00                 5                 0                 0                 0                 0                 1                 6
       25000.00                 6                 0                 0                 0                 0                 0                 6
       25050.00                 5                 0                 0                 1                 0                 0                 6
       25100.00                 5                 0                 0                 0                 0                 1                 6
       25150.00                 5                 0                 0                 0                 0                 0                 5
       25200.00                 4                 0                 0                 0                 0                 1                 5
       25250.00                 4                 0                 0                 0                 0                 0                 4
       25300.00                 5                 0                 0                 0                 0                 0                 5
       25350.00                 4                 0                 0                 1                 0                 0                 5
       25400.00                 4                 0                 0                 0                 0                 1                 5
       25450.00                 4                 0                 0                 0                 0                 1                 5
       25500.00                 5                 0                 0                 0                 0                 0                 5
       25550.00                 5                 0                 0                 0                 0                 1                 6
       25600.00                 6                 0                 0                 0                 0                 0                 6
       25650.00                 6                 0                 0                 0                 0                 0                 6
       25700.00                 5                 0                 0                 1                 0                 0                 6
       25750.00                 5                 0                 0                 1                 0                 0                 6
       25800.00                 5                 0                 0                 0                 0                 1                 6
       25850.00                 6                 0                 0                 0                 0                 0                 6
       25900.00                 5                 0                 0                 0                 0                 1                 6
       25950.00                 5                 0                 0                 0                 0                 1                 6
       26000.00                 5                 0                 0                 1                 0                 0                 6
       26050.00                 5                 0                 0                 1                 0                 0                 6
       26100.00                 5                 0                 0                 0                 0                 1                 6
       26150.00                 6                 0                 0                 0                 0                 0                 6
       26200.00                 6                 0                 0                 0                 0                 0                 6
       26250.00                 6                 0                 0                 0                 0                 0                 6
       26300.00                 5                 0                 0                 1                 0                 0                 6
       26350.00                 5                 0                 0                 0                 0                 1                 6
       26400.00                 5                 0                 0                 1                 0                 0                 6
       26450.00                 5                 0                 0                 1                 0                 0                 6
       26500.00                 6                 0                 0                 0                 0                 0                 6
       26550.00                 5                 0                 0                 1                 0                 0                 6
       26600.00                 5                 0                 0                 0                 0                 1                 6
       26650.00                 5                 0                 0                 0                 0                 1                 6
       26700.00                 6                 0                 0                 0                 0                 0                 6
       26750.00                 5                 0                 0                 0                 0                 1                 6
       26800.00                 6                 0                 0                 0                 0                 0                 6
       26850.00                 6                 0                 0                 0                 0                 0                 6
       26900.00                 6                 0                 0                 0                 0                 0                 6
       26950.00                 5                 0                 0                 1                 0                 0                 6
       27000.00                 4                 0                 0                 0                 0                 1                 5
       27050.00                 6                 0                 0                 0                 0                 0                 6
       27100.00                 5                 0                 0                 0                 0                 1                 6
       27150.00                 6                 0                 0                 0                 0                 0                 6
       27200.00                 5                 0                 0                 1                 0                 0                 6
       27250.00                 6                 0                 0                 0                 0                 0                 6
       27300.00                 5                 0                 0                 1                 0                 0                 6
       27350.00                 6                 0                 0                 0                 0                 0                 6
       27400.00                 5                 0                 0                 0                 0                 1                 6
       27450.00                 5                 0                 0                 1                 0                 0                 6
       27500.00                 5                 0                 0                 0                 0                 1                 6
       27550.00                 6                 0                 0                 0                 0                 0                 6
       27600.00                 5                 0                 0                 0                 0                 1                 6
       27650.00                 5                 0                 0                 1                 0                 0                 6
       27700.00                 5                 0                 0                 1                 0                 0                 6
       27750.00                 5                 0                 0                 0                 0                 1                 6
       27800.00                 5                 0                 0                 1                 0                 0                 6
       27850.00                 5                 0                 0                 0                 0                 1                 6
       27900.00                 5                 0                 0                 0                 0                 1                 6
       27950.00                 5                 0                 0                 1                 0                 0                 6
       28000.00                 5                 0                 0                 0                 0                 1                 6
       28050.00                 5                 0                 0                 0                 0                 1                 6
       28100.00                 6                 0                 0                 0                 0                 0                 6
       28150.00                 5                 0                 0                 0                 0                 1                 6
       28200.00                 5                 0                 0                 1                 0                 0                 6
       28250.00                 4                 0                 0                 0                 0                 2                 6
       28300.00                 5                 0                 0                 0                 0                 1                 6
       28350.00                 4                 0                 0                 0                 0                 1                 5
       28400.00                 4                 0                 0                 1                 0                 0                 5
       28450.00                 4                 0                 0                 1                 0                 0                 5
       28500.00                 4                 0                 0                 1                 0                 0                 5
       28550.00                 4                 0                 0                 1                 0                 0                 5
       28600.00                 4                 0                 0                 0                 0                 1                 5
       28650.00                 4                 0                 0                 0                 0                 1                 5
       28700.00                 4                 0                 0                 0                 0                 1                 5
       28750.00                 4                 0                 0                 0                 0                 1                 5
       28800.00                 4                 0                 0                 1                 0                 0                 5
       28850.00                 3                 0                 0                 1                 0                 0                 4
       28900.00                 3                 0                 0                 1                 0                 0                 4
       28950.00                 3                 0                 0                 0                 0                 1                 4
       29000.00                 4                 0                 0                 0                 0                 1                 5
       29050.00                 4                 0                 0                 1                 0                 0                 5
       29100.00                 4                 0                 0                 1                 0                 0                 5
       29150.00                 4                 0                 0                 1                 0                 0                 5
       29200.00                 4                 0                 0                 0                 0                 1                 5
       29250.00                 4                 0                 0                 1                 0                 0                 5
       29300.00                 4                 0                 0                 1                 0                 0                 5
       29350.00                 4                 0                 0                 0                 0                 1                 5
       29400.00                 4                 0                 0                 0                 0                 0                 4
       29450.00                 4                 0                 0                 0                 0                 1                 5
       29500.00                 3                 0                 0                 0                 0                 2                 5
       29550.00                 3                 0                 0                 2                 0                 0                 5
       29600.00                 3                 0                 0                 0                 0                 2                 5
       29650.00                 3                 0                 0                 0                 0                 2                 5
       29700.00                 4                 0                 0                 0                 0                 1                 5
       29750.00                 3                 0                 0                 0                 0                 2                 5
       29800.00                 3                 0                 0                 0                 0                 2                 5
       29850.00                 4                 0                 0                 0                 0                 1                 5
       29900.00                 4                 0                 0                 0                 0                 1                 5
       29950.00                 5                 0                 0                 0                 0                 0                 5
       30000.00                 4                 0                 0                 0                 0                 1                 5
       30050.00                 4                 0                 0                 0                 0                 1                 5
       30100.00                 4                 0                 0                 0                 0                 1                 5
       30150.00                 4                 0                 0                 0                 0                 1                 5
       30200.00                 4                 0                 0                 0                 0                 1                 5
       30250.00                 5                 0                 0                 0                 0                 0                 5
       30300.00                 5                 0                 0                 0                 0                 0                 5
       30350.00                 4                 0                 0                 1                 0                 0                 5
       30400.00                 4                 0                 0                 1                 0                 0                 5
       30450.00                 5                 0                 0                 0                 0                 0                 5
       30500.00                 3                 0                 0                 1                 0                 1                 5
       30550.00                 4                 0                 0                 0                 0                 1                 5
       30600.00                 5                 0                 0                 0                 0                 0                 5
       30650.00                 5                 0                 0                 0                 0                 0                 5
       30700.00                 5                 0                 0                 0                 0                 0                 5
       30750.00                 4                 0                 0                 0                 0                 1                 5
       30800.00                 5                 0                 0                 0                 0                 0                 5
       30850.00                 4                 0                 0                 0                 0                 1                 5
       30900.00                 5                 0                 0                 0                 0                 0                 5
       30950.00                 5                 0                 0                 0                 0                 1                 6
       31000.00                 5                 0                 0                 0                 0                 1                 6
       31050.00                 5                 0                 0                 0                 0                 1                 6
       31100.00                 5                 0                 0                 1                 0                 0                 6
       31150.00                 5                 0                 0                 1                 0                 0                 6
       31200.00                 6                 0                 0                 0                 0                 0                 6
       31250.00                 4                 0                 0                 0                 0                 1                 5
       31300.00                 5                 0                 0                 0                 0                 0                 5
       31350.00                 5                 0                 0                 1                 0                 0                 6
       31400.00                 5                 0                 0                 0                 0                 1                 6
       31450.00                 5                 0                 0                 0                 0                 1                 6
       31500.00                 5                 0                 0                 0                 0                 1                 6
       31550.00                 5                 0                 0                 1                 0                 0                 6
       31600.00                 5                 0                 0                 0                 0                 1                 6
       31650.00                 5                 0                 0                 0                 0                 1                 6
       31700.00                 5                 0                 0                 1                 0                 0                 6
       31750.00                 5                 0                 0                 0                 0                 1                 6
       31800.00                 5                 0                 0                 1                 0                 0                 6
       31850.00                 5                 0                 0                 1                 0                 0                 6
       31900.00                 5                 0                 0                 0                 0                 1                 6
       31950.00                 6                 0                 0                 0                 0                 0                 6
       32000.00                 6                 0                 0                 0                 0                 0                 6
       32050.00                 6                 0                 0                 0                 0                 0                 6
       32100.00                 5                 0                 0                 0                 0                 1                 6
       32150.00                 5                 0                 0                 0                 0                 1                 6
       32200.00                 5                 0                 0                 0                 0                 1                 6
       32250.00                 5                 0                 0                 0                 0                 1                 6
       32300.00                 5                 0                 0                 1                 0                 0                 6
       32350.00                 5                 0                 0                 1                 0                 0                 6
       32400.00                 5                 0                 0                 0                 0                 0                 5
       32450.00                 5                 0                 0                 1                 0                 0                 6
       32500.00                 5                 0                 0                 0                 0                 1                 6
       32550.00                 5                 0                 0                 0                 0                 1                 6
       32600.00                 6                 0                 0                 0                 0                 0                 6
       32650.00                 6                 0                 0                 0                 0                 0                 6
       32700.00                 5                 0                 0                 1                 0                 0                 6
       32750.00                 6                 0                 0                 0                 0                 0                 6
       32800.00                 6                 0                 0                 0                 0                 0                 6
       32850.00                 5                 0                 0                 0                 0                 1                 6
       32900.00                 5                 0                 0                 0                 0                 1                 6
       32950.00                 5                 0                 0                 0                 0                 1                 6
       33000.00                 6                 0                 0                 0                 0                 0                 6
       33050.00                 5                 0                 0                 0                 0                 1                 6
       33100.00                 5                 0                 0                 0                 0                 1                 6
       33150.00                 5                 0                 0                 0                 0                 0                 5
       33200.00                 6                 0                 0                 0                 0                 0                 6
       33250.00                 6                 0                 0                 0                 0                 0                 6
       33300.00                 6                 0                 0                 0                 0                 0                 6
       33350.00                 5                 0                 0                 1                 0                 0                 6
       33400.00                 5                 0                 0                 0                 0                 1                 6
       33450.00                 5                 0                 0                 0                 0                 1                 6
       33500.00                 6                 0                 0                 0                 0                 0                 6
       33550.00                 5                 0                 0                 0                 0                 1                 6
       33600.00                 5                 0                 0                 0                 0                 1                 6
       33650.00                 6                 0                 0                 0                 0                 0                 6
       33700.00                 5                 0                 0                 0                 0                 1                 6
       33750.00                 6                 0                 0                 0                 0                 0                 6
       33800.00                 5                 0                 0                 1                 0                 0                 6
       33850.00                 5                 0                 0                 0                 0                 1                 6
       33900.00                 6                 0                 0                 0                 0                 0                 6
       33950.00                 6                 0                 0                 0                 0                 0                 6
       34000.00                 5                 0                 0                 0                 0                 1                 6
       34050.00                 6                 0                 0                 0                 0                 0                 6
       34100.00                 5                 0                 0                 0                 0                 1                 6
       34150.00                 5                 0                 0                 1                 0                 0                 6
       34200.00                 5                 0                 0                 1                 0                 0                 6
       34250.00                 5                 0                 0                 1                 0                 0                 6
       34300.00                 6                 0                 0                 0                 0                 0                 6
       34350.00                 6                 0                 0                 0                 0                 0                 6
       34400.00                 6                 0                 0                 0                 0                 0                 6
       34450.00                 6                 0                 0                 0                 0                 0                 6
       34500.00                 6                 0                 0                 0                 0                 0                 6
       34550.00                 5                 0                 0                 0                 0                 1                 6
       34600.00                 5                 0                 0                 0                 0                 1                 6
       34650.00                 5                 0                 0                 1                 0                 0                 6
       34700.00                 6                 0                 0                 0                 0                 0                 6
       34750.00                 5                 0                 0                 1                 0                 0                 6
       34800.00                 5                 0                 0                 1                 0                 0                 6
       34850.00                 5                 0                 0                 0                 0                 1                 6
       34900.00                 4                 0                 0                 0                 0                 1                 5
       34950.00                 4                 0                 0                 1                 0                 0                 5
       35000.00                 4                 0                 0                 1                 0                 0                 5
       35050.00                 4                 0                 0                 0                 0                 1                 5
       35100.00                 5                 0                 0                 1                 0                 0                 6
       35150.00                 5                 0                 0                 0                 0                 1                 6
       35200.00                 6                 0                 0                 0                 0                 0                 6
       35250.00                 6                 0                 0                 0                 0                 0                 6
       35300.00                 6                 0                 0                 0                 0                 0                 6
       35350.00                 5                 0                 0                 0                 0                 1                 6
       35400.00                 5                 0                 0                 0                 0                 0                 5
